spinn_enabled_solution_u,spinn_enabled_dynamical_F,solution_u_subnet_args_output_dim,solution_u_subnet_args_layers_num,solution_u_subnet_args_hidden_dim,solution_u_subnet_args_dropout,solution_u_subnet_args_activation,dynamical_F_args_layers_num,dynamical_F_args_hidden_dim,dynamical_F_args_dropout,dynamical_F_args_activation,model_id,num_params,MAE,MAPE,RMSE,batch,dynamical_F_subnet_args_output_dim,dynamical_F_subnet_args_layers_num,dynamical_F_subnet_args_hidden_dim,dynamical_F_subnet_args_dropout,dynamical_F_subnet_args_activation,solution_u_args_layers_num,solution_u_args_hidden_dim,solution_u_args_dropout,solution_u_args_activation
False,True,,,,,,,,,,236,16811,0.0053808488883078,0.59481865,0.0080559248859197,0-0,5.0,3.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,40,14012,0.0058139101602137,0.64012694,0.008112101505314,0-0,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,95,8808,0.0064279972575604,0.6901606,0.0081844429846377,0-0,,,,,,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,70,30548,0.0056870789267122,0.6221414,0.00820055311763,0-0,15.0,2.0,23.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,208,6971,0.0056504551321268,0.61419296,0.0082008800634952,0-0,5.0,2.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,False,10.0,2.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,103,5468,0.0064283940009772,0.6951758,0.0082080859768292,0-0,,,,,,,,,
False,True,,,,,,,,,,200,7091,0.0055007324554026,0.60463846,0.0082352705562723,0-0,5.0,3.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,201,12131,0.0060919374227523,0.6592774,0.008247866426266,0-0,5.0,5.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
True,False,5.0,3.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,119,5399,0.0063796760514378,0.691421,0.0082909042309634,0-0,,,,,,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,65,20993,0.0063786315731704,0.6862261,0.0082968652653266,0-0,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,68,31388,0.0062320525757968,0.6741932,0.0083318987829473,0-0,10.0,3.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,206,35966,0.0056156180799007,0.621134,0.0083630915003722,0-0,15.0,3.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
True,False,10.0,2.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,85,3988,0.0058540431782603,0.64029276,0.0083805599850923,0-0,,,,,,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,106,9140,0.0060093030333518,0.6569725,0.008451547236991,0-0,,,,,,,,,
True,False,10.0,3.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,149,13728,0.0062136729247868,0.6733624,0.0084843931287113,0-0,,,,,,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,5,16139,0.0064555909484624,0.6993101,0.0085067342748655,0-0,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,56,11609,0.00654076365754,0.7032153,0.0085642353695412,0-0,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,67,22988,0.0063502611592411,0.6923617,0.0086622065441375,0-0,10.0,2.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,231,37566,0.0054868767037987,0.6121802,0.0087427734970346,0-0,10.0,5.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,False,15.0,2.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,133,12800,0.006711000110954,0.7215965,0.0087831720839277,0-0,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,139,5248,0.0073042958974838,0.78613013,0.0087998282043353,0-0,,,,,,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,16,16523,0.0066200937144458,0.72113115,0.0088054451316074,0-0,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,128,8159,0.0068207918666303,0.7363538,0.0088582548005617,0-0,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,121,6368,0.0071081114001572,0.76215804,0.0088718090441417,0-0,,,,,,,,,
False,True,,,,,,,,,,230,20766,0.0059145120903849,0.6560369,0.0089160990267192,0-0,10.0,3.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,60,38804,0.006458249874413,0.7072202,0.0089405619801859,0-0,10.0,5.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,224,35206,0.0056288237683475,0.62826174,0.0089787026372477,0-0,15.0,3.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,204,34286,0.006970118265599,0.75083196,0.0089889708813268,0-0,10.0,5.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
True,True,10.0,5.0,15.0,0.0,sin,,,,,10,29732,0.006798682268708944,0.7456122636795044,0.009006349981622558,0-0,15.0,2.0,23.0,0.0,sin,,,,
False,True,,,,,,,,,,233,39246,0.0057612233795225,0.6419651,0.0090341660108814,0-0,15.0,3.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,9,73259,0.0069025172851979,0.747757,0.0090480879952428,0-0,15.0,5.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,62,40484,0.0070680053904652,0.7722103,0.0091281313696876,0-0,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,False,15.0,2.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,115,8080,0.0070358887314796,0.7571111,0.0091469102649508,0-0,,,,,,,,,
False,True,,,,,,,,,,197,34366,0.0062476922757923,0.6919472,0.0092235348962844,0-0,15.0,3.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,3,10784,0.0070624169893562,0.76866704,0.0092854221520667,0-0,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,61,21164,0.0069835158064961,0.7538526,0.0092905712569727,0-0,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,3.0,23.0,0.0,leaky-relu,,,,,64,18473,0.0072606285102665,0.79633445,0.009300223327833,0-0,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,4,7739,0.0065800575539469,0.7154563,0.0093306968762339,0-0,10.0,2.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,213,36686,0.0067729102447628,0.7348709,0.0094125554410149,0-0,10.0,5.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,239,27206,0.0064482078887522,0.7144747,0.0094393791630787,0-0,10.0,3.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,False,5.0,2.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu,109,2215,0.0073365070857107,0.7982704,0.0097681541446081,0-0,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,148,9648,0.0073827500455081,0.7974936,0.0097978336443281,0-0,,,,,,,,,
True,False,10.0,2.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu,130,9128,0.0083987899124622,0.8940983,0.0098022637895588,0-0,,,,,,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,12,12008,0.0072053861804306,0.799325,0.0099723056098355,0-0,5.0,5.0,8.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,235,14291,0.0070580630563199,0.7816119,0.0100346052063332,0-0,5.0,2.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,57,16649,0.0078793168067932,0.85214126,0.0100652730105071,0-0,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,154,14255,0.0069199502468109,0.7549691,0.010081841456771,0-0,,,,,,,,,
True,False,5.0,3.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,146,8679,0.0088556865230202,0.9481972,0.0101690209628481,0-0,,,,,,,,,
False,True,,,,,,,,,,225,73846,0.0071443822234869,0.7819517,0.0102024493784476,0-0,15.0,5.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
True,False,5.0,3.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu,92,3759,0.0088600823655724,0.94527125,0.0102579812626491,0-0,,,,,,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,13,8963,0.0076702903024852,0.83412474,0.0103468521271666,0-0,10.0,2.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,238,18806,0.0066639948636293,0.73627526,0.0103492599723435,0-0,10.0,2.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,58,13604,0.0078149810433387,0.84335256,0.0103944050300033,0-0,10.0,2.0,15.0,0.0,leaky-relu,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,30,12977,0.0090019302442669,0.9687353,0.0104583103243666,0-0,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,136,3055,0.0083761839196085,0.8947132,0.0104676492005757,0-0,,,,,,,,,
False,True,,,,,,,,,,228,15411,0.0071308226324617,0.79065615,0.0105649116856359,0-0,5.0,5.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,211,11486,0.0077600190415978,0.84171623,0.0106654869733382,0-0,10.0,2.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,185,16226,0.0078791501000523,0.84413517,0.0106822081452759,0-0,10.0,3.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,229,12366,0.0069743311032652,0.7812154,0.0108177607851811,0-0,10.0,2.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,203,17486,0.0083551537245512,0.9020161,0.010849804117346,0-0,10.0,3.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,223,15886,0.0074296928942203,0.8270537,0.0108730078002574,0-0,15.0,2.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
True,False,15.0,2.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu,160,20120,0.0077961878851056,0.84376717,0.010993616348998,0-0,,,,,,,,,
False,True,,,,,,,,,,219,11371,0.007966736331582,0.8801856,0.0110463496264772,0-0,5.0,5.0,8.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,29,7937,0.0087445750832557,0.9372738,0.0112757289081776,0-0,5.0,3.0,8.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,202,9086,0.0087132174521684,0.931694,0.0114103544763084,0-0,10.0,2.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,32,18332,0.0088052414357662,0.963718,0.0114373409704857,0-0,10.0,3.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,205,16646,0.0086606666445732,0.9419297,0.011755624512885,0-0,15.0,2.0,23.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
True,False,15.0,2.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,142,8920,0.0095542548224329,1.0257317,0.0117595998737784,0-0,,,,,,,,,
False,True,,,,,,,,,,215,38366,0.0084260953590273,0.9100618,0.0117791662399487,0-0,15.0,3.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,31,9932,0.0090154912322759,0.96973276,0.0119375378682374,0-0,10.0,2.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,190,2971,0.0090383626520633,0.9840792,0.0119620616051438,0-0,5.0,2.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,217,3811,0.007343890145421,0.83156854,0.0119805479381722,0-0,5.0,2.0,8.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,222,33526,0.0081957746297121,0.914481,0.0119891893329033,0-0,10.0,5.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,191,5491,0.0082983868196606,0.92107767,0.0120183264818871,0-0,5.0,3.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,196,15046,0.0096594085916876,1.0451353,0.0120369204385343,0-0,15.0,2.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,8,34619,0.0091966725885868,1.000989,0.0121074290644391,0-0,15.0,3.0,23.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,218,6331,0.0082914922386407,0.92081726,0.012121283248031,0-0,5.0,3.0,8.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,195,32686,0.0100257601588964,1.0881588,0.0121238725059814,0-0,10.0,5.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,192,10531,0.009471621364355,1.0353116,0.0122389917402947,0-0,5.0,5.0,8.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
True,True,15.0,2.0,23.0,0.0,leaky-relu,,,,,55,9089,0.0098868831992149,1.0662295,0.0122736104612923,0-0,5.0,2.0,8.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,212,19886,0.0088590960949659,0.9526675,0.0124304414190971,0-0,10.0,3.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,194,15886,0.0095435287803411,1.04637,0.0127202669054532,0-0,10.0,3.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,36,75452,0.0108901308849453,1.1564336,0.0128126663658415,0-0,15.0,5.0,23.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,214,19046,0.0094912461936473,1.0233665,0.0129873568745491,0-0,15.0,2.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,False,5.0,2.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,82,1795,0.0105941938236355,1.1492308,0.0133660841064361,0-0,,,,,,,,,
False,True,,,,,,,,,,184,7826,0.0099151600152254,1.0681819,0.0135067145052055,0-0,10.0,2.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,186,33026,0.0108019057661294,1.154557,0.0135148850673239,0-0,10.0,5.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,221,16726,0.0085170045495033,0.96291417,0.0136751624395436,0-0,10.0,3.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,188,34706,0.0092876413837075,0.9956648,0.0137694450343591,0-0,15.0,3.0,23.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,179,34326,0.0106949666514992,1.1552752,0.0137837934904423,0-0,15.0,3.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,173,5451,0.0105784861370921,1.1278179,0.0138541223453512,0-0,5.0,3.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,198,73006,0.0113632474094629,1.2308251,0.0138649064693052,0-0,15.0,5.0,23.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,183,10871,0.0109372427687048,1.1746982,0.0141672654023018,0-0,5.0,5.0,8.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,11,6968,0.0114531703293323,1.2238917,0.0144851454313989,0-0,5.0,3.0,8.0,0.0,leaky-relu,,,,
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,6,32939,0.0120010403916239,1.3132054,0.0147416842417185,0-0,10.0,5.0,15.0,0.0,leaky-relu,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,34,17492,0.0126198222860693,1.3470349,0.0150705412731572,0-0,15.0,2.0,23.0,0.0,leaky-relu,,,,
True,True,5.0,3.0,8.0,0.0,leaky-relu,,,,,10,4448,0.0116822710260748,1.2511374,0.0153430344003874,0-0,5.0,2.0,8.0,0.0,leaky-relu,,,,
True,True,10.0,2.0,15.0,0.0,leaky-relu,,,,,33,35132,0.0132105387747287,1.3980242,0.015606449149217,0-0,10.0,5.0,15.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,193,7486,0.011847642250359,1.3074815,0.0158152582489643,0-0,10.0,2.0,15.0,0.0,leaky-relu,3.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,172,2931,0.0119299227371811,1.2707332,0.015907387310054,0-0,5.0,2.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,189,73346,0.0122767612338066,1.3168435,0.0163642963155257,0-0,15.0,5.0,23.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,180,72966,0.012198039330542,1.3229785,0.0164429347427144,0-0,15.0,5.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,170,33946,0.011146081611514,1.2116975,0.0170824545825935,0-0,15.0,3.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,165,10111,0.0129823088645935,1.4047658,0.0172720233210774,0-0,5.0,5.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,174,10491,0.013925434090197,1.504949,0.0178200723657186,0-0,5.0,5.0,8.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,199,4571,0.0135385561734437,1.452491,0.0184256077695677,0-0,5.0,2.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,168,32266,0.0133283780887722,1.465639,0.0190136191191526,0-0,10.0,5.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,187,15386,0.0148947769775986,1.5996292,0.0193527025275163,0-0,15.0,2.0,23.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,178,15006,0.0148271741345524,1.5921049,0.01943594583458,0-0,15.0,2.0,23.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,177,32646,0.0154081592336297,1.6633666,0.0201295505943286,0-0,10.0,5.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,181,3311,0.0167133659124374,1.7864965,0.0205993970234943,0-0,5.0,2.0,8.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,182,5831,0.0175643488764762,1.8731111,0.0216457647652135,0-0,5.0,3.0,8.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu
True,True,5.0,2.0,8.0,0.0,leaky-relu,,,,,7,15299,0.0160640124231576,1.7696772,0.0224128888187879,0-0,15.0,2.0,23.0,0.0,leaky-relu,,,,
False,True,,,,,,,,,,176,15846,0.0179467443376779,1.913158,0.0230809020143692,0-0,10.0,3.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,164,5071,0.0178634654730558,1.9004261,0.0232328217232679,0-0,5.0,3.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,175,7446,0.0196121111512184,2.0763557,0.0242219819423514,0-0,10.0,2.0,15.0,0.0,leaky-relu,2.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,220,8326,0.0164728369563817,1.8402519,0.0244106922207565,0-0,10.0,2.0,15.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,167,15466,0.0208569932729005,2.23169,0.0260648725846784,0-0,10.0,3.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,163,2551,0.0214038360863924,2.3062458,0.0270557327593206,0-0,5.0,2.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,166,7066,0.0220184177160263,2.3629177,0.0281354982266814,0-0,10.0,2.0,15.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,171,72586,0.0227959565818309,2.4473617,0.0289470982049015,0-0,15.0,5.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,169,14626,0.0267582219094038,2.9110963,0.0329412430238202,0-0,15.0,2.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
True,False,5.0,2.0,8.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu,145,7455,0.028156204149127,2.9888759,0.0333969161875058,0-0,,,,,,,,,
-1,-1,-1.0,-1.0,-1.0,-1.0,-1,,,,,-1,13662,0.0352540388703346,3.7694547,0.0379136602933385,0-0,-1.0,-1.0,-1.0,-1.0,-1,,,,
True,False,5.0,2.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu,118,4175,0.0316632650792598,3.370981,0.0387716191880233,0-0,,,,,,,,,
False,True,,,,,,,,,,240,44006,0.0090344306081533,0.97373223,0.0104173159334873,1-1,10.0,5.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,237,21851,0.0088238380849361,0.9534528,0.0105581868900292,1-1,5.0,5.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,233,39246,0.0089954379945993,0.9735218,0.0106044621702312,1-1,15.0,3.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,199,4571,0.008264809846878,0.88550735,0.0106243414260577,1-1,5.0,2.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,239,27206,0.0091257989406585,0.9814645,0.0106596044763969,1-1,10.0,3.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,202,9086,0.0091754542663693,0.9871102,0.0106913184423938,1-1,10.0,2.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,243,84326,0.009127115830779,0.9831917,0.0106924423086903,1-1,15.0,5.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,213,36686,0.0096200238913297,1.0348284,0.0109205708608096,1-1,10.0,5.0,15.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,210,14531,0.0093818176537752,1.0104196,0.0110187036923568,1-1,5.0,5.0,8.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,163,2551,0.0081174951046705,0.8741695,0.0110671415633816,1-1,5.0,2.0,8.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu
False,True,,,,,,,,,,232,19926,0.0094709591940045,1.0238562,0.0111529679695744,1-1,15.0,2.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,238,18806,0.0094532128423452,1.0187223,0.0111973964885461,1-1,10.0,2.0,15.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,242,45686,0.0095426375046372,1.030829,0.0112147564699001,1-1,15.0,3.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,231,37566,0.0093642277643084,1.0111356,0.011217743723619,1-1,10.0,5.0,15.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,False,15.0,5.0,23.0,0.0,leaky-relu,2.0,20.0,0.0,leaky-relu,90,35812,0.0100814113393425,1.0848798,0.0113705951654015,1-1,,,,,,,,,
False,True,,,,,,,,,,216,77006,0.0091621447354555,0.9836055,0.0113788320766169,1-1,15.0,5.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,236,16811,0.0099571011960506,1.076839,0.0114398153580112,1-1,5.0,3.0,8.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,234,77886,0.0091352500021457,0.9912168,0.0114433669814413,1-1,15.0,5.0,23.0,0.0,leaky-relu,5.0,40.0,0.0,leaky-relu
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,75,44801,0.0099911158904433,1.0763205,0.0114512859620119,1-1,5.0,5.0,8.0,0.0,leaky-relu,,,,
True,False,15.0,5.0,23.0,0.0,leaky-relu,5.0,20.0,0.0,leaky-relu,144,37072,0.0101043609902262,1.0871191,0.0114808984778987,1-1,,,,,,,,,
False,True,,,,,,,,,,241,26366,0.010285647585988,1.1086019,0.0115355757807141,1-1,15.0,2.0,23.0,0.0,leaky-relu,5.0,60.0,0.0,leaky-relu
False,True,,,,,,,,,,215,38366,0.0099452566355466,1.069425,0.0115715595524904,1-1,15.0,3.0,23.0,0.0,leaky-relu,3.0,60.0,0.0,leaky-relu
True,True,10.0,5.0,15.0,0.0,sin,,,,,20,20177,0.009958358481526375,1.0705021619796753,0.011610834994123182,1-1,5.0,3.0,8.0,0.0,sin,,,,
False,True,,,,,,,,,,203,17486,0.0087286597117781,0.94571096,0.0116254093016955,1-1,10.0,3.0,15.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
False,True,,,,,,,,,,201,12131,0.009983510710299,1.080228,0.0117008599179395,1-1,5.0,5.0,8.0,0.0,leaky-relu,3.0,40.0,0.0,leaky-relu
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,80,68636,0.0101624503731727,1.0937551,0.0117047320408152,1-1,15.0,3.0,23.0,0.0,leaky-relu,,,,
True,True,15.0,5.0,23.0,0.0,leaky-relu,,,,,77,50156,0.0100202383473515,1.0778166,0.0117070716046416,1-1,10.0,3.0,15.0,0.0,leaky-relu,,,,
True,False,10.0,5.0,15.0,0.0,leaky-relu,2.0,60.0,0.0,leaky-relu,105,17708,0.0101717449724674,1.0915318,0.0117103899501052,1-1,,,,,,,,,
True,True,10.0,3.0,15.0,0.0,leaky-relu,,,,,41,22412,0.0095330812036991,1.0244112,0.011714793694751,1-1,10.0,3.0,15.0,0.0,leaky-relu,,,,
